"INVYR","TREE","CN","PLT_CN","COUNTYCD","SPCD","DIA","VOLBFNET","COUNTYNM","COMMON_NAME","GENUS","SPECIES","LAT","LON"
1987,10001,9682855010661,9682853010661,1,126,12.6,54.3556,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.74961
1987,10003,9682857010661,9682853010661,1,126,9.8,28.906,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.74961
1987,10004,9682858010661,9682853010661,1,126,9.5,23.3483,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.74961
1987,10001,9682877010661,9682875010661,1,126,17.8,178.0334,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10002,9682878010661,9682875010661,1,126,13.3,81.4923,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10003,9682879010661,9682875010661,1,126,12.8,49.81,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10004,9682880010661,9682875010661,1,126,12.2,64.4739,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10005,9682881010661,9682875010661,1,126,12.2,74.4691,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10006,9682882010661,9682875010661,1,126,11.8,55.4483,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10007,9682883010661,9682875010661,1,126,11.7,65.7507,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10008,9682884010661,9682875010661,1,126,11.6,59.0636,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10009,9682885010661,9682875010661,1,126,10.8,44.699,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10012,9682888010661,9682875010661,1,126,9.1,27.6474,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10013,9682889010661,9682875010661,1,126,9,24.3114,"Atlantic","pitch pine","Pinus","rigida",39.36123,-74.74961
1987,10001,9682922010661,9682920010661,1,126,10.9,43.9078,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.77739
1987,10002,9682923010661,9682920010661,1,126,10.9,47.4817,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.77739
1987,10004,9682925010661,9682920010661,1,126,9.4,30.1283,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.77739
1987,10005,9682926010661,9682920010661,1,126,9.4,28.7649,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.77739
1987,10006,9682927010661,9682920010661,1,126,9.3,27.9594,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.77739
1987,10007,9682928010661,9682920010661,1,126,9,29.1885,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.77739
1987,10001,9682947010661,9682945010661,1,126,16.8,150.7619,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10006,9682951010661,9682945010661,1,126,13.5,86.3221,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10002,9682948010661,9682945010661,1,126,14.9,118.0079,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10004,9682949010661,9682945010661,1,126,14.2,100.4178,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10005,9682950010661,9682945010661,1,126,13.9,98.211,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10008,9682953010661,9682945010661,1,126,12.9,82.6717,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10009,9682954010661,9682945010661,1,126,12.6,67.2361,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10010,9682955010661,9682945010661,1,126,11.8,54.7498,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10011,9682956010661,9682945010661,1,126,10.9,38.0074,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10012,9682957010661,9682945010661,1,126,10.3,36.4536,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,40003,9682965010661,9682945010661,1,126,14.4,6.7334,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.80517
1987,10001,9683025010661,9683023010661,1,126,10.1,22.1136,"Atlantic","pitch pine","Pinus","rigida",39.44456,-74.63849
1987,10005,9683118010661,9683112010661,1,126,9.4,34.2104,"Atlantic","pitch pine","Pinus","rigida",39.41678,-74.83294
1987,10001,9683179010661,9683177010661,1,126,14.6,100.9917,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.83294
1987,10002,9683180010661,9683177010661,1,126,9.9,34.4662,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.83294
1987,10003,9683181010661,9683177010661,1,126,9.6,28.919,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.83294
1987,10004,9683182010661,9683177010661,1,126,9.3,25.1261,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.83294
1987,40034,9683255010661,9683231010661,1,126,10.7,2.7101,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.94406
1987,10033,9683254010661,9683231010661,1,126,14.1,69.0852,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.94406
1987,10001,9683258010661,9683256010661,1,126,16.8,159.2066,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.63849
1987,10002,9683259010661,9683256010661,1,126,12.5,33.0253,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.63849
1987,10016,9683271010661,9683256010661,1,126,12.8,85.353,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.63849
1987,10022,9683276010661,9683256010661,1,126,9.3,33.014,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.63849
1987,10026,9683279010661,9683256010661,1,110,12.5,76.823,"Atlantic","shortleaf pine","Pinus","echinata",39.47234,-74.63849
1987,10027,9683280010661,9683256010661,1,110,9.9,34.4662,"Atlantic","shortleaf pine","Pinus","echinata",39.47234,-74.63849
1987,10009,9683286010661,9683281010661,1,126,12,58.6182,"Atlantic","pitch pine","Pinus","rigida",39.58345,-74.80516
1987,10017,9683289010661,9683281010661,1,126,12.1,47.097,"Atlantic","pitch pine","Pinus","rigida",39.58345,-74.80516
1987,10012,9683287010661,9683281010661,1,126,11.6,42.1462,"Atlantic","pitch pine","Pinus","rigida",39.58345,-74.80516
1987,10013,9683288010661,9683281010661,1,126,9.8,31.5636,"Atlantic","pitch pine","Pinus","rigida",39.58345,-74.80516
1987,10018,9683290010661,9683281010661,1,126,13.4,43.5431,"Atlantic","pitch pine","Pinus","rigida",39.58345,-74.80516
1987,10019,9683291010661,9683281010661,1,126,13.4,57.102,"Atlantic","pitch pine","Pinus","rigida",39.58345,-74.80516
1987,10010,9683301010661,9683292010661,1,126,12.2,54.778,"Atlantic","pitch pine","Pinus","rigida",39.41678,-74.69405
1987,10011,9683302010661,9683292010661,1,126,12.2,54.778,"Atlantic","pitch pine","Pinus","rigida",39.41678,-74.69405
1987,10022,9683312010661,9683292010661,1,126,12.7,71.0755,"Atlantic","pitch pine","Pinus","rigida",39.41678,-74.69405
1987,10006,9683354010661,9683349010661,1,126,11.1,59.7209,"Atlantic","pitch pine","Pinus","rigida",39.33345,-74.83294
1987,10012,9683357010661,9683349010661,1,110,10.5,45.0957,"Atlantic","shortleaf pine","Pinus","echinata",39.33345,-74.83294
1987,10001,9683448010661,9683446010661,1,126,9.3,21.246,"Atlantic","pitch pine","Pinus","rigida",39.61123,-74.69405
1987,10002,9683477010661,9683474010661,1,126,12.3,64.6894,"Atlantic","pitch pine","Pinus","rigida",39.61123,-74.69405
1987,10001,9683476010661,9683474010661,1,126,12.3,69.9674,"Atlantic","pitch pine","Pinus","rigida",39.61123,-74.69405
1987,10003,9683478010661,9683474010661,1,126,9.7,34.108,"Atlantic","pitch pine","Pinus","rigida",39.61123,-74.69405
1987,10009,9683482010661,9683474010661,1,110,16.1,138.1791,"Atlantic","shortleaf pine","Pinus","echinata",39.61123,-74.69405
1987,10008,9683481010661,9683474010661,1,110,16.6,156.2241,"Atlantic","shortleaf pine","Pinus","echinata",39.61123,-74.69405
1987,10027,9683495010661,9683474010661,1,126,13.2,84.6117,"Atlantic","pitch pine","Pinus","rigida",39.61123,-74.69405
1987,10028,9683496010661,9683474010661,1,126,9.5,30.9756,"Atlantic","pitch pine","Pinus","rigida",39.61123,-74.69405
1987,10029,9683497010661,9683474010661,1,126,9.5,27.2585,"Atlantic","pitch pine","Pinus","rigida",39.61123,-74.69405
1987,10040,9683505010661,9683474010661,1,110,11.7,51.3583,"Atlantic","shortleaf pine","Pinus","echinata",39.61123,-74.69405
1987,10041,9683506010661,9683474010661,1,129,10.5,47.5044,"Atlantic","eastern white pine","Pinus","strobus",39.61123,-74.69405
1987,10042,9683507010661,9683474010661,1,110,9.9,26.7198,"Atlantic","shortleaf pine","Pinus","echinata",39.61123,-74.69405
1987,10010,9683521010661,9683513010661,1,126,10.4,16.1933,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10009,9683520010661,9683513010661,1,126,11.8,48.7025,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10011,9683522010661,9683513010661,1,126,10.1,40.7342,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10023,9683530010661,9683513010661,1,126,14.7,108.6657,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10024,9683531010661,9683513010661,1,126,12.9,75.9032,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10025,9683532010661,9683513010661,1,126,11.4,56.2495,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10026,9683533010661,9683513010661,1,126,10.7,37.2479,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10027,9683534010661,9683513010661,1,126,10,30.4803,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10040,9683545010661,9683513010661,1,126,11.5,33.1373,"Atlantic","pitch pine","Pinus","rigida",39.66678,-74.72183
1987,10003,9683584010661,9683580010661,1,126,18.1,192.0859,"Atlantic","pitch pine","Pinus","rigida",39.52789,-74.77739
1987,10009,9683620010661,9683614010661,1,126,17.1,145.0497,"Atlantic","pitch pine","Pinus","rigida",39.44456,-74.80517
1987,10016,9683621010661,9683614010661,1,126,11.4,51.9485,"Atlantic","pitch pine","Pinus","rigida",39.44456,-74.80517
1987,10017,9683622010661,9683614010661,1,126,11,43.3136,"Atlantic","pitch pine","Pinus","rigida",39.44456,-74.80517
1987,10018,9683623010661,9683614010661,1,126,10.4,42.7521,"Atlantic","pitch pine","Pinus","rigida",39.44456,-74.80517
1987,10026,9683628010661,9683614010661,1,126,12.7,72.3704,"Atlantic","pitch pine","Pinus","rigida",39.44456,-74.80517
1987,10001,9683716010661,9683714010661,1,126,16.6,160.3942,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.8885
1987,10009,9683721010661,9683714010661,1,126,16.5,121.9826,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.8885
1987,10010,9683722010661,9683714010661,1,126,14.6,118.5215,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.8885
1987,10036,9683744010661,9683714010661,1,126,12,68.2526,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.8885
1987,10025,9683771010661,9683751010661,1,126,12.8,87.3636,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.55515
1987,10026,9683772010661,9683751010661,1,126,11.3,49.9396,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.55515
1987,10027,9683773010661,9683751010661,1,126,9.9,32.9385,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.55515
1987,10028,9683774010661,9683751010661,1,129,9.2,24.44,"Atlantic","eastern white pine","Pinus","strobus",39.55567,-74.55515
1987,10038,9683780010661,9683751010661,1,126,9.7,38.0599,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.55515
1987,10035,9683778010661,9683751010661,1,126,11.2,40.678,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.55515
1987,10036,9683779010661,9683751010661,1,126,10.8,42.9175,"Atlantic","pitch pine","Pinus","rigida",39.55567,-74.55515
1987,10001,9683797010661,9683795010661,1,126,12.4,42.8799,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.52738
1987,10002,9683798010661,9683795010661,1,126,9.5,26.6114,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.52738
1987,10022,9683814010661,9683795010661,1,126,12,59.8955,"Atlantic","pitch pine","Pinus","rigida",39.50012,-74.52738
1987,10001,9683825010661,9683823010661,1,126,11.7,58.3617,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10002,9683826010661,9683823010661,1,126,11.3,48.0454,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10003,9683827010661,9683823010661,1,126,9.4,18.8809,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10004,9683828010661,9683823010661,1,126,9.1,30.0528,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10011,9683834010661,9683823010661,1,126,13,77.2824,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10013,9683836010661,9683823010661,1,126,11.3,60.5258,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10012,9683835010661,9683823010661,1,110,11.3,60.5258,"Atlantic","shortleaf pine","Pinus","echinata",39.47234,-74.55516
1987,10014,9683837010661,9683823010661,1,126,11.1,49.4045,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10035,9683855010661,9683823010661,1,126,9.3,24.8839,"Atlantic","pitch pine","Pinus","rigida",39.47234,-74.55516
1987,10001,9683874010661,9683872010661,1,126,12.9,76.4729,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10002,9683875010661,9683872010661,1,126,10.7,45.8683,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10018,9683888010661,9683872010661,1,126,11.4,53.5311,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10019,9683889010661,9683872010661,1,126,11,49.0851,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10020,9683890010661,9683872010661,1,126,9.9,35.7168,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10021,9683891010661,9683872010661,1,126,9.5,28.7468,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10035,9683903010661,9683872010661,1,110,19,200.9765,"Atlantic","shortleaf pine","Pinus","echinata",39.5279,-74.4996
1987,10036,9683904010661,9683872010661,1,126,13.1,62.5299,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10037,9683905010661,9683872010661,1,126,11,37.763,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10038,9683906010661,9683872010661,1,126,10.8,46.9294,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10039,9683907010661,9683872010661,1,126,10.5,33.556,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10051,9683916010661,9683872010661,1,126,15.1,104.0343,"Atlantic","pitch pine","Pinus","rigida",39.5279,-74.4996
1987,10059,9684017010661,9683966010661,3,126,11.1,38.6306,"Bergen","pitch pine","Pinus","rigida",41.0001,-73.91625
1987,10001,9684123010661,9684121010661,5,126,10.7,35.2126,"Burlington","pitch pine","Pinus","rigida",39.61123,-74.41626
1987,10001,9684199010661,9684197010661,5,126,14.8,104.9438,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.66627
1987,10002,9684200010661,9684197010661,5,126,14.7,75.737,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.66627
1987,10003,9684201010661,9684197010661,5,126,12.7,59.2874,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.66627
1987,10004,9684202010661,9684197010661,5,110,12.3,64.1931,"Burlington","shortleaf pine","Pinus","echinata",39.69456,-74.66627
1987,10005,9684203010661,9684197010661,5,110,12.2,57.0741,"Burlington","shortleaf pine","Pinus","echinata",39.69456,-74.66627
1987,10006,9684204010661,9684197010661,5,110,12.1,52.8074,"Burlington","shortleaf pine","Pinus","echinata",39.69456,-74.66627
1987,10007,9684205010661,9684197010661,5,126,12.1,38.5494,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.66627
1987,10008,9684206010661,9684197010661,5,126,11.8,41.8031,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.66627
1987,10009,9684207010661,9684197010661,5,110,11,38.7399,"Burlington","shortleaf pine","Pinus","echinata",39.69456,-74.66627
1987,10010,9684208010661,9684197010661,5,110,10.8,23.9787,"Burlington","shortleaf pine","Pinus","echinata",39.69456,-74.66627
1987,10011,9684209010661,9684197010661,5,126,9.8,23.7742,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.66627
1987,10013,9684210010661,9684197010661,5,126,9.1,19.9769,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.66627
1987,10001,9684221010661,9684219010661,5,110,11.2,45.2814,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10002,9684222010661,9684219010661,5,110,10.9,45.2097,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10003,9684223010661,9684219010661,5,110,9.5,30.6017,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10004,9684224010661,9684219010661,5,110,9.4,21.4037,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10005,9684225010661,9684219010661,5,110,9.4,24.9579,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10006,9684226010661,9684219010661,5,110,9.2,23.5321,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10007,9684227010661,9684219010661,5,110,9.2,23.5321,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10008,9684228010661,9684219010661,5,110,9.1,22.8321,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10009,9684229010661,9684219010661,5,110,9.1,22.8321,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10010,9684230010661,9684219010661,5,110,9.1,20.2214,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.63849
1987,10001,9684253010661,9684251010661,5,126,11.4,41.2861,"Burlington","pitch pine","Pinus","rigida",39.7779,-74.63849
1987,10004,9684254010661,9684251010661,5,126,9.4,21.8921,"Burlington","pitch pine","Pinus","rigida",39.7779,-74.63849
1987,40002,9684268010661,9684251010661,5,126,9.9,1.8128,"Burlington","pitch pine","Pinus","rigida",39.7779,-74.63849
1987,40003,9684269010661,9684251010661,5,126,9.9,1.4832,"Burlington","pitch pine","Pinus","rigida",39.7779,-74.63849
1987,10001,9684286010661,9684284010661,5,110,10.6,48.6335,"Burlington","shortleaf pine","Pinus","echinata",39.91678,-74.58293
1987,10002,9684287010661,9684284010661,5,110,10.3,43.7217,"Burlington","shortleaf pine","Pinus","echinata",39.91678,-74.58293
1987,10002,9684350010661,9684347010661,5,126,9.6,33.2088,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.55515
1987,10001,9684385010661,9684383010661,5,126,13,79.6394,"Burlington","pitch pine","Pinus","rigida",39.80567,-74.55515
1987,40002,9684404010661,9684383010661,5,126,12.7,4.0627,"Burlington","pitch pine","Pinus","rigida",39.80567,-74.55515
1987,10001,9684449010661,9684447010661,5,126,14.7,108.319,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10010,9684456010661,9684447010661,5,126,15.3,131.5058,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10009,9684455010661,9684447010661,5,126,11.2,57.4499,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10014,9684460010661,9684447010661,5,126,15.5,123.1444,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10015,9684461010661,9684447010661,5,126,9.9,31.4293,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10016,9684462010661,9684447010661,5,132,9.9,28.7954,"Burlington","Virginia pine","Pinus","virginiana",39.86123,-74.69405
1987,10025,9684468010661,9684447010661,5,126,11.6,66.3309,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10026,9684469010661,9684447010661,5,126,11.5,58.2945,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10038,9684475010661,9684447010661,5,126,12.7,69.2259,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10039,9684476010661,9684447010661,5,126,10.7,39.0441,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10042,9684478010661,9684447010661,5,126,9,22.2399,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.69405
1987,10013,9684487010661,9684480010661,5,110,11.4,58.4188,"Burlington","shortleaf pine","Pinus","echinata",39.94456,-74.58293
1987,10014,9684488010661,9684480010661,5,110,11.9,62.0678,"Burlington","shortleaf pine","Pinus","echinata",39.94456,-74.58293
1987,10020,9684492010661,9684480010661,5,110,12.9,84.8142,"Burlington","shortleaf pine","Pinus","echinata",39.94456,-74.58293
1987,10021,9684493010661,9684480010661,5,110,12.3,75.9069,"Burlington","shortleaf pine","Pinus","echinata",39.94456,-74.58293
1987,10026,9684496010661,9684480010661,5,110,13.5,98.7762,"Burlington","shortleaf pine","Pinus","echinata",39.94456,-74.58293
1987,10027,9684497010661,9684480010661,5,110,15.2,114.8132,"Burlington","shortleaf pine","Pinus","echinata",39.94456,-74.58293
1987,10001,9684501010661,9684499010661,5,126,17.6,149.5492,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.52737
1987,40028,9684519010661,9684499010661,5,126,11.7,3.1568,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.52737
1987,10031,9684520010661,9684499010661,5,126,13.5,82.3228,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.52737
1987,10005,9684525010661,9684521010661,5,126,9.2,18.9669,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.52738
1987,10012,9684530010661,9684521010661,5,126,10.9,32.8741,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.52738
1987,10030,9684542010661,9684521010661,5,126,9.9,28.6731,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.52738
1987,10033,9684545010661,9684521010661,5,126,9.1,22.8321,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.52738
1987,10034,9684546010661,9684521010661,5,126,9.3,24.2407,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.52738
1987,10035,9684547010661,9684521010661,5,126,9.1,22.8321,"Burlington","pitch pine","Pinus","rigida",39.86123,-74.52738
1987,10015,9684581010661,9684567010661,5,110,12.2,64.9795,"Burlington","shortleaf pine","Pinus","echinata",39.63901,-74.55515
1987,10001,9684710010661,9684708010661,5,129,12.7,68.778,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10002,9684711010661,9684708010661,5,129,11,47.6104,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10003,9684712010661,9684708010661,5,129,11,52.2601,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10004,9684713010661,9684708010661,5,129,9.1,23.2525,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10012,9684719010661,9684708010661,5,129,10.3,43.8581,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10024,9684729010661,9684708010661,5,129,15.2,124.2215,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10025,9684730010661,9684708010661,5,129,12.6,73.7352,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10026,9684731010661,9684708010661,5,129,11.9,69.0805,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10033,9684736010661,9684708010661,5,129,9.4,24.6228,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10034,9684737010661,9684708010661,5,129,9,20.0223,"Burlington","eastern white pine","Pinus","strobus",39.91678,-74.61071
1987,10001,9684745010661,9684743010661,5,126,10.3,31.801,"Burlington","pitch pine","Pinus","rigida",39.83345,-74.61071
1987,10002,9684746010661,9684743010661,5,126,9.4,21.4037,"Burlington","pitch pine","Pinus","rigida",39.83345,-74.61071
1987,10008,9684750010661,9684743010661,5,126,9.4,24.9579,"Burlington","pitch pine","Pinus","rigida",39.83345,-74.61071
1987,10035,9684850010661,9684828010661,5,126,9.1,22.8321,"Burlington","pitch pine","Pinus","rigida",39.66678,-74.61071
1987,10001,9685013010661,9685011010661,5,126,12.5,66.6867,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10002,9685014010661,9685011010661,5,110,12.1,65.7963,"Burlington","shortleaf pine","Pinus","echinata",39.75012,-74.58293
1987,10003,9685015010661,9685011010661,5,126,10.7,45.8683,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10004,9685016010661,9685011010661,5,126,10.1,26.6308,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10020,9685026010661,9685011010661,5,126,11.3,48.6922,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10022,9685028010661,9685011010661,5,126,9.3,24.3473,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10035,9685037010661,9685011010661,5,126,11.1,46.6672,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10036,9685038010661,9685011010661,5,126,10.7,35.2126,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10037,9685039010661,9685011010661,5,126,9.4,33.0869,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10048,9685046010661,9685011010661,5,126,9.9,28.7954,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10049,9685047010661,9685011010661,5,126,9.6,26.5324,"Burlington","pitch pine","Pinus","rigida",39.75012,-74.58293
1987,10001,9685055010661,9685053010661,5,126,9.9,32.2494,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.58293
1987,10019,9685071010661,9685053010661,5,126,9.6,32.8183,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.58293
1987,10021,9685073010661,9685053010661,5,126,9.1,22.8321,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.58293
1987,10032,9685083010661,9685053010661,5,126,10.4,29.0181,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.58293
1987,10043,9685091010661,9685053010661,5,126,9.1,22.8321,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.58293
1987,10001,9685149010661,9685147010661,5,126,10.1,36.7086,"Burlington","pitch pine","Pinus","rigida",39.61123,-74.58293
1987,10001,9685195010661,9685193010661,5,126,11.5,55.7404,"Burlington","pitch pine","Pinus","rigida",39.91678,-74.4996
1987,10011,9685296010661,9685286010661,5,126,10,32.8701,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.44404
1987,10012,9685297010661,9685286010661,5,126,9.2,20.6076,"Burlington","pitch pine","Pinus","rigida",39.69456,-74.44404
1987,10001,9685343010661,9685341010661,5,126,15.7,133.5902,"Burlington","pitch pine","Pinus","rigida",39.91678,-74.63849
1987,10003,9685345010661,9685341010661,5,126,11.3,45.009,"Burlington","pitch pine","Pinus","rigida",39.91678,-74.63849
1987,10021,9685360010661,9685341010661,5,126,15,123.6316,"Burlington","pitch pine","Pinus","rigida",39.91678,-74.63849
1987,10022,9685361010661,9685341010661,5,126,14.4,109.8499,"Burlington","pitch pine","Pinus","rigida",39.91678,-74.63849
1987,10023,9685362010661,9685341010661,5,126,11.4,50.4505,"Burlington","pitch pine","Pinus","rigida",39.91678,-74.63849
1987,10024,9685363010661,9685341010661,5,126,10.4,36.5891,"Burlington","pitch pine","Pinus","rigida",39.91678,-74.63849
